id,email_match_score
1,0.8571428571428571
2,0.8571428571428571
3,0.875
4,0.8888888888888888
5,0.875
6,0.8421052631578947
7,0.8333333333333334
8,0.875
9,0.8888888888888888
10,0.8571428571428571
11,0.8333333333333334
12,0.9
13,0.9090909090909091
14,0.9
15,0.875
16,0.8571428571428571
17,0.875
18,0.8888888888888888
19,0.8571428571428571
20,0.9166666666666666
21,0.8333333333333334
22,0.8888888888888888
23,0.8571428571428571
24,0.875
25,0.9090909090909091
26,0.9230769230769231
27,0.8
28,0.8333333333333334
29,0.875
30,0.875
31,0.8571428571428571
32,0.875
33,0.9090909090909091
34,0.8333333333333334
35,0.8571428571428571
36,0.8571428571428571
37,0.8235294117647058
38,0.8
39,0.7692307692307693
40,0.8
41,0.8235294117647058
42,0.8571428571428571
43,0.8
44,0.8
45,0.7692307692307693
46,0.7692307692307693
47,0.8
48,0.8
49,0.8421052631578947
50,0.8421052631578947
51,0.8695652173913043
52,0.8695652173913043
53,0.8235294117647058
54,0.8
55,0.8
56,0.8571428571428571
57,0.6666666666666666
58,0.8235294117647058
59,0.8695652173913043
60,0.8695652173913043
61,0.8235294117647058
62,0.8421052631578947
63,0.8
64,0.8235294117647058
65,0.8235294117647058
66,0.8571428571428571
67,0.7777777777777778
68,0.8571428571428571
69,0.6666666666666666
70,0.7272727272727273
71,0.7692307692307693
72,0.8
73,0.8421052631578947
74,0.8
75,0.8235294117647058
76,0.7692307692307693
77,0.8235294117647058
78,0.7692307692307693
79,0.8235294117647058
80,0.8571428571428571
81,0.6666666666666666
82,0.8235294117647058
83,0.8571428571428571
84,0.8235294117647058
85,0.8
86,0.8235294117647058
87,0.8421052631578947
88,0.8
89,0.8235294117647058
90,0.8
91,0.7692307692307693
92,0.8695652173913043
93,0.8
94,0.8235294117647058
95,0.8421052631578947
96,0.8
97,0.7692307692307693
98,0.7272727272727273
99,0.8235294117647058
100,0.8695652173913043
101,0.8
102,0.88
103,0.8235294117647058
104,0.8235294117647058
105,0.8235294117647058
106,0.7692307692307693
107,0.8235294117647058
108,0.8421052631578947
109,0.7272727272727273
110,0.8
111,0.8571428571428571
112,0.8235294117647058
113,0.8571428571428571
114,0.7692307692307693
115,0.8235294117647058
116,0.88
117,0.8235294117647058
118,0.8
119,0.7272727272727273
120,0.7272727272727273
121,0.8571428571428571
122,0.8571428571428571
123,0.8235294117647058
124,0.8421052631578947
125,0.8421052631578947
126,0.6666666666666666
127,0.8571428571428571
128,0.7692307692307693
129,0.7692307692307693
130,0.8421052631578947
131,0.8
132,0.8235294117647058
133,0.8235294117647058
134,0.8235294117647058
135,0.8
136,0.8235294117647058
137,0.8235294117647058
138,0.8
139,0.8571428571428571
140,0.8235294117647058
141,0.8235294117647058
142,0.8421052631578947
143,0.7692307692307693
144,0.8571428571428571
145,0.8571428571428571
146,0.8
147,0.8
148,0.7692307692307693
149,0.8
150,0.8181818181818182
151,0.8421052631578947
152,0.8421052631578947
153,0.7272727272727273
154,0.8235294117647058
155,0.8571428571428571
156,0.8235294117647058
157,0.8695652173913043
158,0.8571428571428571
159,0.8235294117647058
160,0.8421052631578947
161,0.8
162,0.8
163,0.8571428571428571
164,0.7692307692307693
165,0.8571428571428571
166,0.8
167,0.8
168,0.8571428571428571
169,0.8
170,0.7692307692307693
171,0.7692307692307693
172,0.8571428571428571
173,0.8
174,0.8181818181818182
175,0.8421052631578947
176,0.8421052631578947
177,0.8
178,0.7692307692307693
179,0.8235294117647058
180,0.8235294117647058
181,0.8421052631578947
182,0.8235294117647058
183,0.8421052631578947
184,0.8235294117647058
185,0.8
186,0.8235294117647058
187,0.7272727272727273
188,0.7272727272727273
189,0.7272727272727273
190,0.8571428571428571
191,0.8235294117647058
192,0.8235294117647058
193,0.8235294117647058
194,0.7777777777777778
195,0.8
196,0.8571428571428571
197,0.8235294117647058
198,0.8421052631578947
199,0.8571428571428571
200,0.8235294117647058
201,0.8571428571428571
202,0.8
203,0.8235294117647058
204,0.8
205,0.8571428571428571
206,0.8
207,0.8695652173913043
208,0.8235294117647058
209,0.7692307692307693
210,0.8421052631578947
211,0.8571428571428571
212,0.8
213,0.8
214,0.8
215,0.7692307692307693
216,0.7692307692307693
217,0.8421052631578947
218,0.8571428571428571
219,0.8235294117647058
220,0.7692307692307693
221,0.8
222,0.8421052631578947
223,0.8235294117647058
224,0.7272727272727273
225,0.7692307692307693
226,0.7692307692307693
227,0.7272727272727273
228,0.8
229,0.8571428571428571
230,0.7692307692307693
231,0.8
232,0.8
233,0.8
234,0.7692307692307693
235,0.8235294117647058
236,0.8421052631578947
237,0.8235294117647058
238,0.8695652173913043
239,0.8571428571428571
240,0.8571428571428571
241,0.8571428571428571
242,0.7272727272727273
243,0.8421052631578947
244,0.8235294117647058
245,0.8235294117647058
246,0.75
247,0.7692307692307693
248,0.8235294117647058
249,0.8235294117647058
250,0.8
251,0.8235294117647058
252,0.7272727272727273
253,0.8571428571428571
254,0.8
255,0.8695652173913043
256,0.8235294117647058
257,0.7692307692307693
258,0.8
259,0.7272727272727273
260,0.8235294117647058
261,0.8421052631578947
262,0.8
263,0.8695652173913043
264,0.8421052631578947
265,0.7692307692307693
266,0.8
267,0.8235294117647058
268,0.7272727272727273
269,0.7692307692307693
270,0.8
271,0.8235294117647058
272,0.8235294117647058
273,0.8695652173913043
274,0.8
275,0.8
276,0.7272727272727273
277,0.8571428571428571
278,0.7272727272727273
279,0.8571428571428571
280,0.8
281,0.8
282,0.8235294117647058
283,0.8888888888888888
284,0.8
285,0.7692307692307693
286,0.8
287,0.8421052631578947
288,0.8235294117647058
289,0.7777777777777778
290,0.8
291,0.8421052631578947
292,0.8
293,0.8
294,0.8421052631578947
295,0.8
296,0.8
297,0.7692307692307693
298,0.8
299,0.8235294117647058
300,0.8571428571428571
301,0.8235294117647058
302,0.8571428571428571
303,0.8235294117647058
304,0.7272727272727273
305,0.8421052631578947
306,0.8
307,0.8571428571428571
308,0.8
309,0.88
310,0.8235294117647058
311,0.8
312,0.6666666666666666
313,0.8421052631578947
314,0.8421052631578947
315,0.8
316,0.8571428571428571
317,0.7692307692307693
318,0.8235294117647058
319,0.8
320,0.8571428571428571
321,0.8421052631578947
322,0.8
323,0.8235294117647058
324,0.8
325,0.8235294117647058
326,0.8695652173913043
327,0.8235294117647058
328,0.8421052631578947
329,0.8421052631578947
330,0.8571428571428571
331,0.8421052631578947
332,0.8235294117647058
333,0.8695652173913043
334,0.8
335,0.8235294117647058
336,0.8235294117647058
337,0.8
338,0.8
339,0.7692307692307693
340,0.8
341,0.8
342,0.8421052631578947
343,0.8
344,0.8421052631578947
345,0.8
346,0.8571428571428571
347,0.8235294117647058
348,0.8421052631578947
349,0.7692307692307693
350,0.8421052631578947
351,0.8
352,0.8
353,0.8666666666666667
354,0.8235294117647058
355,0.8235294117647058
356,0.8235294117647058
357,0.8
358,0.8235294117647058
359,0.8235294117647058
360,0.8
361,0.8
362,0.8421052631578947
363,0.8571428571428571
364,0.8421052631578947
365,0.8695652173913043
366,0.8235294117647058
367,0.8235294117647058
368,0.8421052631578947
369,0.8
370,0.8
371,0.7692307692307693
372,0.7692307692307693
373,0.8
374,0.8235294117647058
375,0.7692307692307693
376,0.8421052631578947
377,0.8
378,0.8
379,0.8
380,0.8
381,0.8235294117647058
382,0.7272727272727273
383,0.8571428571428571
384,0.8235294117647058
385,0.8
386,0.8571428571428571
387,0.8571428571428571
388,0.6666666666666666
389,0.8
390,0.8235294117647058
391,0.8571428571428571
392,0.8421052631578947
393,0.8
394,0.7692307692307693
395,0.7692307692307693
396,0.7692307692307693
397,0.8571428571428571
398,0.8235294117647058
399,0.8695652173913043
400,0.8235294117647058
401,0.8235294117647058
402,0.7692307692307693
403,0.8888888888888888
404,0.8571428571428571
405,0.8235294117647058
406,0.8235294117647058
407,0.8235294117647058
408,0.8571428571428571
409,0.8571428571428571
410,0.8235294117647058
411,0.8421052631578947
412,0.8695652173913043
413,0.8
414,0.8235294117647058
415,0.8
416,0.7272727272727273
417,0.8
418,0.8235294117647058
419,0.8
420,0.7692307692307693
421,0.8235294117647058
422,0.7272727272727273
423,0.8235294117647058
424,0.8
425,0.8888888888888888
426,0.8
427,0.8235294117647058
428,0.8235294117647058
429,0.8235294117647058
430,0.8421052631578947
431,0.8
432,0.8
433,0.8571428571428571
434,0.8421052631578947
435,0.8235294117647058
436,0.88
437,0.8235294117647058
438,0.8235294117647058
439,0.8
440,0.8235294117647058
441,0.8
442,0.7692307692307693
443,0.8421052631578947
444,0.8235294117647058
445,0.8
446,0.8235294117647058
447,0.8
448,0.7692307692307693
449,0.8421052631578947
450,0.8
451,0.7777777777777778
452,0.8421052631578947
453,0.7692307692307693
454,0.8
455,0.8235294117647058
456,0.8
457,0.7692307692307693
458,0.8695652173913043
459,0.8
460,0.8235294117647058
461,0.8
462,0.8235294117647058
463,0.8
464,0.8
465,0.8235294117647058
466,0.8235294117647058
467,0.8695652173913043
468,0.8235294117647058
469,0.8695652173913043
470,0.8421052631578947
471,0.8
472,0.8
473,0.8571428571428571
474,0.7692307692307693
475,0.8
476,0.8235294117647058
477,0.8
478,0.8235294117647058
479,0.7692307692307693
480,0.7692307692307693
481,0.8235294117647058
482,0.7692307692307693
483,0.8
484,0.8571428571428571
485,0.8235294117647058
486,0.8571428571428571
487,0.7272727272727273
488,0.8571428571428571
489,0.7692307692307693
490,0.8235294117647058
491,0.8421052631578947
492,0.8421052631578947
493,0.8235294117647058
494,0.7692307692307693
495,0.8421052631578947
496,0.8421052631578947
497,0.7692307692307693
498,0.8
499,0.7692307692307693
500,0.7692307692307693
501,0.8571428571428571
502,0.8
503,0.8
504,0.896551724137931
505,0.8695652173913043
506,0.8421052631578947
507,0.6666666666666666
508,0.8571428571428571
509,0.7692307692307693
510,0.8695652173913043
511,0.8
512,0.8
513,0.8235294117647058
514,0.8
515,0.7777777777777778
516,0.8571428571428571
517,0.8235294117647058
518,0.7692307692307693
519,0.7692307692307693
520,0.8421052631578947
521,0.7692307692307693
522,0.7272727272727273
523,0.8695652173913043
524,0.8
525,0.8235294117647058
526,0.8
527,0.8
528,0.7777777777777778
529,0.8421052631578947
530,0.8
531,0.8235294117647058
532,0.8235294117647058
533,0.8571428571428571
534,0.8
535,0.8235294117647058
536,0.8571428571428571
537,0.8421052631578947
538,0.8
539,0.7692307692307693
540,0.8421052631578947
541,0.7692307692307693
542,0.8235294117647058
543,0.8235294117647058
544,0.8235294117647058
545,0.8235294117647058
546,0.8421052631578947
547,0.8421052631578947
548,0.896551724137931
549,0.8571428571428571
550,0.8235294117647058
551,0.8571428571428571
552,0.7692307692307693
553,0.8421052631578947
554,0.8235294117647058
555,0.8695652173913043
556,0.88
557,0.8
558,0.8421052631578947
559,0.8421052631578947
560,0.7692307692307693
561,0.8421052631578947
562,0.8
563,0.8421052631578947
564,0.8421052631578947
565,0.8421052631578947
566,0.8235294117647058
567,0.8235294117647058
568,0.8235294117647058
569,0.8
570,0.8235294117647058
571,0.7692307692307693
572,0.8
573,0.8235294117647058
574,0.8235294117647058
575,0.8571428571428571
576,0.8235294117647058
577,0.8421052631578947
578,0.8571428571428571
579,0.8421052631578947
580,0.8235294117647058
581,0.8421052631578947
582,0.8
583,0.8
584,0.7272727272727273
585,0.8235294117647058
586,0.7692307692307693
587,0.7272727272727273
588,0.8571428571428571
589,0.7272727272727273
590,0.8
591,0.8421052631578947
592,0.8235294117647058
593,0.8421052631578947
594,0.7692307692307693
595,0.8571428571428571
596,0.8235294117647058
597,0.8571428571428571
598,0.7692307692307693
599,0.8571428571428571
600,0.8421052631578947
601,0.8571428571428571
602,0.8421052631578947
603,0.7692307692307693
604,0.7692307692307693
605,0.8
606,0.8571428571428571
607,0.8421052631578947
608,0.8571428571428571
609,0.8235294117647058
610,0.8421052631578947
611,0.8235294117647058
612,0.7272727272727273
613,0.8421052631578947
614,0.8421052631578947
615,0.7692307692307693
616,0.8235294117647058
617,0.7692307692307693
618,0.8
619,0.8421052631578947
620,0.8235294117647058
621,0.7692307692307693
622,0.8235294117647058
623,0.8571428571428571
624,0.7272727272727273
625,0.8
626,0.7692307692307693
627,0.7692307692307693
628,0.8235294117647058
629,0.8
630,0.8571428571428571
631,0.8
632,0.8235294117647058
633,0.8235294117647058
634,0.8571428571428571
635,0.7692307692307693
636,0.8
637,0.8571428571428571
638,0.8571428571428571
639,0.8421052631578947
640,0.8421052631578947
641,0.8235294117647058
642,0.8
643,0.7692307692307693
644,0.8
645,0.8695652173913043
646,0.8235294117647058
647,0.8235294117647058
648,0.8235294117647058
649,0.8235294117647058
650,0.8421052631578947
651,0.8235294117647058
652,0.8235294117647058
653,0.8421052631578947
654,0.8421052631578947
655,0.7272727272727273
656,0.8235294117647058
657,0.8571428571428571
658,0.7272727272727273
659,0.8
660,0.8571428571428571
661,0.8235294117647058
662,0.8
663,0.7692307692307693
664,0.8571428571428571
665,0.8148148148148148
666,0.8
667,0.8571428571428571
668,0.7692307692307693
669,0.8
670,0.8421052631578947
671,0.8571428571428571
672,0.8421052631578947
673,0.8571428571428571
674,0.8421052631578947
675,0.8421052631578947
676,0.8571428571428571
677,0.8235294117647058
678,0.8421052631578947
679,0.8888888888888888
680,0.8235294117647058
681,0.8571428571428571
682,0.8
683,0.8235294117647058
684,0.8235294117647058
685,0.8421052631578947
686,0.8421052631578947
687,0.7692307692307693
688,0.7692307692307693
689,0.8235294117647058
690,0.8235294117647058
691,0.8
692,0.8
693,0.8
694,0.8695652173913043
695,0.8
696,0.7692307692307693
697,0.8181818181818182
698,0.8695652173913043
699,0.8421052631578947
700,0.8
701,0.8
702,0.8571428571428571
703,0.8
704,0.8
705,0.8888888888888888
706,0.8421052631578947
707,0.8571428571428571
708,0.7272727272727273
709,0.8421052631578947
710,0.7692307692307693
711,0.8571428571428571
712,0.8
713,0.7272727272727273
714,0.8421052631578947
715,0.8
716,0.8571428571428571
717,0.8421052631578947
718,0.8
719,0.8
720,0.7692307692307693
721,0.7692307692307693
722,0.7692307692307693
723,0.7692307692307693
724,0.7272727272727273
725,0.8
726,0.7272727272727273
727,0.8421052631578947
728,0.8888888888888888
729,0.7692307692307693
730,0.8235294117647058
731,0.8
732,0.8421052631578947
733,0.7692307692307693
734,0.8235294117647058
735,0.8235294117647058
736,0.8421052631578947
737,0.8421052631578947
738,0.7692307692307693
739,0.8235294117647058
740,0.8571428571428571
741,0.8571428571428571
742,0.8
743,0.8421052631578947
744,0.8571428571428571
745,0.8421052631578947
746,0.8421052631578947
747,0.8
748,0.8695652173913043
749,0.7692307692307693
750,0.8
751,0.8235294117647058
752,0.8421052631578947
753,0.7272727272727273
754,0.8
755,0.8235294117647058
756,0.8235294117647058
757,0.7692307692307693
758,0.8
759,0.7272727272727273
760,0.8421052631578947
761,0.8
762,0.8695652173913043
763,0.8571428571428571
764,0.7692307692307693
765,0.8571428571428571
766,0.8695652173913043
767,0.8235294117647058
768,0.8421052631578947
769,0.7692307692307693
770,0.75
771,0.7692307692307693
772,0.8421052631578947
773,0.7692307692307693
774,0.8235294117647058
775,0.8
776,0.8
777,0.8421052631578947
778,0.8695652173913043
779,0.7692307692307693
780,0.7692307692307693
781,0.7272727272727273
782,0.7692307692307693
783,0.8235294117647058
784,0.7272727272727273
785,0.8571428571428571
786,0.8421052631578947
787,0.8421052631578947
788,0.8421052631578947
789,0.8235294117647058
790,0.8
791,0.7272727272727273
792,0.7692307692307693
793,0.8235294117647058
794,0.8
795,0.8571428571428571
796,0.8571428571428571
797,0.896551724137931
798,0.8571428571428571
799,0.7272727272727273
800,0.8235294117647058
801,0.8695652173913043
802,0.8571428571428571
803,0.6666666666666666
804,0.8
805,0.8421052631578947
806,0.8
807,0.8235294117647058
808,0.8235294117647058
809,0.8421052631578947
810,0.8
811,0.8421052631578947
812,0.8571428571428571
813,0.6666666666666666
814,0.8421052631578947
815,0.8421052631578947
816,0.8421052631578947
817,0.8235294117647058
818,0.8235294117647058
819,0.896551724137931
820,0.8421052631578947
821,0.8421052631578947
822,0.7692307692307693
823,0.8571428571428571
824,0.8421052631578947
825,0.8
826,0.8235294117647058
827,0.8235294117647058
828,0.8235294117647058
829,0.8
830,0.8
831,0.8235294117647058
832,0.8235294117647058
833,0.7272727272727273
834,0.8421052631578947
835,0.8
836,0.8235294117647058
837,0.8235294117647058
838,0.8421052631578947
839,0.8
840,0.8571428571428571
841,0.7692307692307693
842,0.8421052631578947
843,0.8
844,0.8
845,0.8
846,0.8235294117647058
847,0.7692307692307693
848,0.8695652173913043
849,0.8421052631578947
850,0.8235294117647058
851,0.88
852,0.8235294117647058
853,0.8571428571428571
854,0.8235294117647058
855,0.7692307692307693
856,0.7272727272727273
857,0.88
858,0.7692307692307693
859,0.7272727272727273
860,0.7272727272727273
861,0.8571428571428571
862,0.8571428571428571
863,0.8
864,0.8571428571428571
865,0.8421052631578947
866,0.8235294117647058
867,0.8
868,0.8235294117647058
869,0.7692307692307693
870,0.7692307692307693
871,0.7272727272727273
872,0.8421052631578947
873,0.8235294117647058
874,0.8695652173913043
875,0.8571428571428571
876,0.8235294117647058
877,0.8235294117647058
878,0.8421052631578947
879,0.8421052631578947
880,0.7272727272727273
881,0.8235294117647058
882,0.88
883,0.8
884,0.8
885,0.8695652173913043
886,0.8235294117647058
887,0.7692307692307693
888,0.8235294117647058
889,0.8421052631578947
890,0.7692307692307693
891,0.8421052631578947
892,0.8
893,0.8235294117647058
894,0.8421052631578947
895,0.8235294117647058
896,0.8235294117647058
897,0.8
898,0.8571428571428571
899,0.8695652173913043
900,0.7272727272727273
901,0.8571428571428571
902,0.7272727272727273
903,0.8571428571428571
904,0.8421052631578947
905,0.7692307692307693
906,0.8235294117647058
907,0.8421052631578947
908,0.8
909,0.8
910,0.8421052631578947
911,0.8421052631578947
912,0.8421052631578947
913,0.8235294117647058
914,0.7692307692307693
915,0.8
916,0.7272727272727273
917,0.7272727272727273
918,0.8235294117647058
919,0.8888888888888888
920,0.8
921,0.7272727272727273
922,0.8
923,0.7692307692307693
924,0.8
925,0.8421052631578947
926,0.8
927,0.7692307692307693
928,0.8235294117647058
929,0.8
930,0.8
931,0.8571428571428571
932,0.7692307692307693
933,0.8571428571428571
934,0.8235294117647058
935,0.8235294117647058
936,0.8421052631578947
937,0.8421052631578947
938,0.8571428571428571
939,0.8421052631578947
940,0.8
941,0.7692307692307693
942,0.8421052631578947
943,0.8235294117647058
944,0.8571428571428571
945,0.8235294117647058
946,0.8571428571428571
947,0.8
948,0.8
949,0.8421052631578947
950,0.8695652173913043
951,0.8571428571428571
952,0.8
953,0.7692307692307693
954,0.88
955,0.8421052631578947
956,0.8421052631578947
957,0.8421052631578947
958,0.8421052631578947
959,0.8421052631578947
960,0.7692307692307693
961,0.8235294117647058
962,0.7692307692307693
963,0.8235294117647058
964,0.7692307692307693
965,0.8
966,0.7692307692307693
967,0.8421052631578947
968,0.8235294117647058
969,0.7692307692307693
970,0.8235294117647058
971,0.8235294117647058
972,0.8
973,0.7272727272727273
974,0.8421052631578947
975,0.8571428571428571
976,0.7692307692307693
977,0.8421052631578947
978,0.7692307692307693
979,0.8421052631578947
980,0.8235294117647058
981,0.8
982,0.8235294117647058
983,0.8
984,0.8235294117647058
985,0.8235294117647058
986,0.7692307692307693
987,0.8421052631578947
988,0.8421052631578947
989,0.8
990,0.8
991,0.8235294117647058
992,0.8421052631578947
993,0.8
994,0.8571428571428571
995,0.8235294117647058
996,0.7692307692307693
997,0.8695652173913043
998,0.8235294117647058
999,0.8421052631578947
1000,0.8235294117647058
